prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,throughput_normalized,edp_efficiency_normalized,reward,end_to_end_latency
0,10,14,146.7740944,4.4945,4.818476915,0.0092,0.1481,29.26125,64.9,0.5123125,False,False,False,364.4453522,0.001515895,0.49855377916160415,0.0,25.6193,32.9032,0.1523,4.3422,238,1400,25.6193,32.9032,0.3956599849035263,0.6435968385374488,0.49855377916160415,4.4945
6,8,12,134.6371681,4.4091,4.73266077,0.0076,0.0642,29.2572,65.7,0.51238,False,False,False,315.7106177,0.001684555,0.5150892517371917,0.0,27.9378,30.5766,0.0675,4.3416,192,1200,27.9378,30.5766,0.3398331070773136,0.7489914214583521,0.5150892517371917,4.4091
0,4,13,123.641364,4.5869,4.909542322,0.0082,0.1585,25.24745,62.3,0.579209167,False,False,False,317.4256432,0.001763262,0.5114179135666788,0.0,23.4096,27.0853,0.1622,4.4247,156,1300,23.4096,27.0853,0.3417977124053131,0.7981749352610058,0.5114179135666788,4.5869
9,10,13,144.7989601,4.3869,4.717710257,0.0079,0.0555,31.1888,67.2,0.480186667,False,False,False,340.7872665,0.001574261,0.5097770678236935,0.0,29.3203,33.0573,0.0589,4.328,195,1300,29.3203,33.0573,0.36855904604489825,0.6800693882040053,0.5097770678236935,4.386900000000001
10,6,11,125.0963028,4.3716,4.690258026,0.0074,0.0597,28.033,64.4,0.532783333,False,False,False,284.3351898,0.001828585,0.5215003563182764,0.0,27.433,28.633,0.0631,4.3085,143,1100,27.433,28.633,0.30389175645564476,0.8389948708719519,0.5215003563182764,4.371600000000001
10,4,11,121.6395788,4.5118,4.840995789,0.007,0.0564,26.36045,64.2,0.560659167,False,False,False,297.4421966,0.001822113,0.5270440709914699,0.0,25.7443,26.9766,0.0596,4.4522,242,1100,25.7443,26.9766,0.3189061660917727,0.8349505584050713,0.5270440709914699,4.5118
1,7,13,133.6802165,4.4677,4.787522078,0.0083,0.1242,27.66215,62.7,0.538964167,False,False,False,328.8044567,0.00167436,0.5015456337974148,0.0,25.2656,30.0587,0.1279,4.3398,169,1300,25.2656,30.0587,0.3548324326636487,0.7426206294929864,0.5015456337974148,4.467700000000001
3,2,15,126.2836231,4.8398,5.169682264,0.0088,0.0767,24.45975,63.0,0.5923375,False,False,False,353.3203121,0.001636159,0.5116519879456559,0.0,22.7705,26.149,0.0806,4.7592,210,1500,22.7705,26.149,0.3829159685290364,0.7187490626593481,0.5116519879456559,4.8398
4,9,15,146.952669,4.5668,4.887343645,0.0085,0.0663,30.27775,66.3,0.495370833,False,False,False,371.1569652,0.001490083,0.5015870368173394,0.0,28.317,32.2385,0.0699,4.4969,195,1500,28.317,32.2385,0.40334830828954615,0.6274670805962987,0.5015870368173394,4.5668
7,10,13,144.3575394,4.3787,4.700019836,0.0079,0.0606,31.4348,68.1,0.476086667,False,False,False,338.4565422,0.001582032,0.5153044738519906,0.0,29.8553,33.0143,0.064,4.3147,182,1300,29.8553,33.0143,0.3658891420826086,0.6849254376755952,0.5153044738519906,4.3787
6,2,15,126.9542643,4.8561,5.187304974,0.0087,0.0591,24.87195,63.9,0.5854675,False,False,False,355.2232542,0.001622053,0.5144898292710035,0.0,23.567,26.1769,0.0626,4.7935,225,1500,23.567,26.1769,0.3850958371015646,0.7099343111671016,0.5144898292710035,4.8561
3,7,12,132.247042,4.4325,4.757566214,0.0075,0.0767,27.93345,64.2,0.5344425,False,False,False,319.4584728,0.001705946,0.5128133390466489,0.0,25.9598,29.9071,0.0801,4.3524,216,1200,25.9598,29.9071,0.3441263704124826,0.7623585240509115,0.5128133390466489,4.4325
2,2,15,127.2321778,4.8746,5.20103097,0.0087,0.1017,24.29945,61.0,0.595009167,False,False,False,360.029467,0.001612368,0.5002497347225497,0.0,22.4165,26.1824,0.1053,4.7693,255,1500,22.4165,26.1824,0.39060147609899015,0.7038822150234463,0.5002497347225497,4.8746
4,2,15,128.335813,4.8846,5.209815741,0.0089,0.0854,24.8964,62.5,0.58506,False,False,False,362.3632718,0.001595229,0.5057363783074879,0.0,23.4671,26.3257,0.0891,4.7955,270,1500,23.4671,26.3257,0.39327490885237526,0.6931721607326755,0.5057363783074879,4.8846
3,8,12,135.6912502,4.4385,4.763980627,0.0079,0.096,28.54585,63.8,0.524235833,False,False,False,329.8410882,0.001660397,0.5059104629792507,0.0,26.4249,30.6668,0.0998,4.3387,264,1200,26.4249,30.6668,0.356019920411249,0.7338952378095724,0.5059104629792507,4.4385
3,10,14,146.7070083,4.4502,4.772074699,0.0082,0.0746,30.6293,64.3,0.489511667,False,False,False,358.6354864,0.001531686,0.4961108954337393,0.0,28.2072,33.0514,0.0781,4.3721,196,1400,28.2072,33.0514,0.3890046358689831,0.6534645360288751,0.4961108954337393,4.4502
4,4,12,122.3390951,4.5271,4.8435781,0.0075,0.0781,25.7542,63.2,0.570763333,False,False,False,307.4815428,0.001805571,0.5214998941298409,0.0,24.4372,27.0712,0.0816,4.4455,192,1200,24.4372,27.0712,0.33040649249167237,0.8246135656938322,0.5214998941298409,4.5271
7,9,13,142.2962144,4.3908,4.71062994,0.0078,0.0597,30.70165,65.7,0.488305833,False,False,False,337.5238368,0.001600527,0.5068826558301385,0.0,28.945,32.4583,0.0631,4.3277,182,1300,28.945,32.4583,0.36482070432568087,0.6964828479158544,0.5068826558301385,4.3908000000000005
10,3,12,121.3491994,4.5621,4.879858971,0.0075,0.0581,26.15325,63.5,0.5641125,False,False,False,305.122574,0.001806335,0.5225140444648615,0.0,25.6947,26.6118,0.0616,4.5005,192,1200,25.6947,26.6118,0.3277042337362985,0.8250909845326295,0.5225140444648615,4.5621
6,7,12,131.3902262,4.3953,4.716826439,0.008,0.0627,28.40965,65.3,0.526505833,False,False,False,311.2414827,0.001731603,0.5217977484707768,0.0,26.8798,29.9395,0.0663,4.329,168,1200,26.8798,29.9395,0.33471359927259065,0.7783914234580122,0.5217977484707768,4.3953
5,9,13,141.8722809,4.4004,4.724106073,0.0081,0.0597,30.18385,64.3,0.496935833,False,False,False,339.7417644,0.001601807,0.5009795294309227,0.0,28.066,32.3017,0.0633,4.3371,195,1300,28.066,32.3017,0.36736139679939456,0.6972827119389705,0.5009795294309227,4.4004
10,2,14,125.6920534,4.7874,5.111154556,0.0081,0.0564,25.46105,64.9,0.575649167,False,False,False,345.0724099,0.001661852,0.5234225054440343,0.0,24.647,26.2751,0.0598,4.7276,252,1400,24.647,26.2751,0.3734677867924159,0.734804458242099,0.5234225054440343,4.7874
4,2,18,140.6495219,5.0821,5.407581329,0.01,0.0874,26.58165,64.6,0.5569725,False,False,False,407.3118578,0.001399003,0.496337367837683,0.0,25.4472,27.7161,0.091,4.9911,270,1800,25.4472,27.7161,0.44476465727981385,0.5705517562014458,0.496337367837683,5.0821000000000005
4,6,12,127.3553566,4.4276,4.754892826,0.0079,0.0739,27.4676,63.5,0.542206667,False,False,False,306.260659,0.001773431,0.5152538759165592,0.0,26.1242,28.811,0.0775,4.3501,156,1200,26.1242,28.811,0.3290079390483864,0.8045294799884022,0.5152538759165592,4.4276
3,9,13,142.2879295,4.4258,4.750690222,0.008,0.0788,29.79335,62.8,0.503444167,False,False,False,346.6039255,0.001587962,0.494317551588614,0.0,27.3458,32.2409,0.0825,4.3433,234,1300,27.3458,32.2409,0.3752221768628109,0.6886310577201876,0.494317551588614,4.4258
1,2,16,130.4617388,4.979,5.301519156,0.0096,0.144,24.30385,61.7,0.594935833,False,False,False,379.1925328,0.001539482,0.5014447564968897,0.0,22.2853,26.3224,0.148,4.831,288,1600,22.2853,26.3224,0.41255325534162196,0.6583362078446664,0.5014447564968897,4.979
8,2,15,126.8125436,4.8387,5.156615496,0.0088,0.0632,24.9288,64.8,0.58452,False,False,False,356.5006393,0.001629705,0.5221972929654968,0.0,23.6133,26.2443,0.0668,4.7719,225,1500,23.6133,26.2443,0.3865591142209818,0.7147159982802923,0.5221972929654968,4.838699999999999
7,4,12,121.468439,4.4878,4.813034058,0.0075,0.0602,26.3304,65.6,0.56116,False,False,False,299.4785197,0.001834438,0.5437086065165693,0.0,25.573,27.0878,0.0635,4.4243,144,1200,25.573,27.0878,0.32123882599204145,0.8426523740964038,0.5437086065165693,4.4878
2,3,13,123.407258,4.6371,4.9621768,0.0081,0.0938,25.21875,61.7,0.5796875,False,False,False,328.0066576,0.001747482,0.5110249342493498,0.0,23.7634,26.6741,0.0973,4.5398,221,1300,23.7634,26.6741,0.35391853350440405,0.788314111601028,0.5110249342493498,4.637099999999999
5,5,12,124.9719402,4.4769,4.79212904,0.008,0.0699,26.9643,64.2,0.550595,False,False,False,308.2489427,0.001787352,0.5256692684683975,0.0,25.9814,27.9472,0.0737,4.4032,180,1200,25.9814,27.9472,0.33128556859418296,0.8132286261335575,0.5256692684683975,4.4769
2,2,16,128.2585366,4.9184,5.239504814,0.0092,0.0978,24.27355,62.0,0.595440833,False,False,False,370.8522343,0.001585221,0.5071028619165701,0.0,22.392,26.1551,0.1017,4.8167,224,1600,22.392,26.1551,0.402999231293463,0.6869182239019367,0.5071028619165701,4.9184
10,7,12,131.7836328,4.3926,4.712417603,0.0073,0.0593,29.1813,65.9,0.513645,False,False,False,311.4327935,0.001727495,0.5252509619638994,0.0,28.3373,30.0253,0.0625,4.3301,168,1200,28.3373,30.0253,0.33493275065954314,0.7758243598588239,0.5252509619638994,4.3926
2,8,13,136.5747517,4.4437,4.760895491,0.0082,0.0904,28.7733,66.2,0.520445,False,False,False,336.4312765,0.001647725,0.5218203954478454,0.0,26.7254,30.8212,0.0941,4.3496,195,1300,26.7254,30.8212,0.3635691487152595,0.7259765839807233,0.5218203954478454,4.4437
6,10,13,145.983107,4.416,4.738236427,0.0082,0.0704,31.01515,64.4,0.483080833,False,False,False,356.2046295,0.001551202,0.49985893450484303,0.0,28.9017,33.1286,0.074,4.342,273,1300,28.9017,33.1286,0.3862200274667499,0.6656599628063231,0.49985893450484303,4.4159999999999995
6,9,13,143.907895,4.4275,4.754785538,0.0078,0.0752,30.7668,65.6,0.48722,False,False,False,352.3432293,0.001569484,0.5077860608111158,0.0,28.9664,32.5672,0.0787,4.3488,260,1300,28.9664,32.5672,0.3817966953317711,0.6770842706739854,0.5077860608111158,4.4275
7,7,12,131.7774579,4.409,4.728257656,0.0078,0.0577,28.59205,65.7,0.523465833,False,False,False,318.4394832,0.00172115,0.5266713943542665,0.0,27.2588,29.9253,0.0612,4.3478,204,1200,27.2588,29.9253,0.3429590919100137,0.7718594089004871,0.5266713943542665,4.409000000000001
10,8,12,134.6191293,4.3777,4.702440977,0.0073,0.0562,29.4967,67.4,0.508388333,False,False,False,320.7162846,0.001696865,0.5333104904710064,0.0,28.2073,30.7861,0.0594,4.3183,204,1200,28.2073,30.7861,0.34556722581894783,0.7566838637431638,0.5333104904710064,4.3777
7,2,15,126.1573943,4.8115,5.145004034,0.0085,0.0577,25.10025,64.1,0.5816625,False,False,False,355.3984505,0.001647429,0.5220620553323542,0.0,23.9513,26.2492,0.0612,4.7503,210,1500,23.9513,26.2492,0.3852965289189317,0.7257916154253778,0.5220620553323542,4.8115000000000006
3,6,12,127.826026,4.4247,4.745547295,0.0079,0.0884,27.20435,63.7,0.546594167,False,False,False,314.5975287,0.00176806,0.521291015714221,0.0,25.4464,28.9623,0.092,4.3327,192,1200,25.4464,28.9623,0.33855803531894174,0.8011731755601549,0.521291015714221,4.4247
2,9,14,143.0810045,4.4424,4.769339561,0.0087,0.1075,29.87145,64.0,0.5021425,False,False,False,356.1137322,0.001573259,0.503446839238065,0.0,27.4116,32.3313,0.1113,4.3311,182,1400,27.4116,32.3313,0.38611590229783505,0.6794432446484098,0.503446839238065,4.4424
7,5,11,123.0537029,4.4249,4.75316143,0.0071,0.0582,26.6928,64.8,0.55512,False,False,False,300.7976902,0.001836546,0.538187437417842,0.0,25.5443,27.8413,0.0615,4.3634,231,1100,25.5443,27.8413,0.3227499693498747,0.843969650159473,0.538187437417842,4.4249
6,3,13,121.9222514,4.5756,4.900030375,0.0079,0.0618,25.69775,63.3,0.571704167,False,False,False,318.2095642,0.00179254,0.5266782849295976,0.0,24.7215,26.674,0.0652,4.5104,156,1300,24.7215,26.674,0.34269571384805003,0.8164705750022496,0.5266782849295976,4.5756
3,4,12,121.998188,4.5022,4.830661535,0.0084,0.0888,26.0476,63.8,0.565873333,False,False,False,309.1821089,0.001820631,0.5313502737564223,0.0,24.9527,27.1425,0.0926,4.4096,192,1200,24.9527,27.1425,0.3323545342092301,0.8340244658408071,0.5313502737564223,4.5022
7,10,14,148.2460146,4.4639,4.789108038,0.0081,0.0579,31.49175,66.0,0.4751375,False,False,False,370.079892,0.001511132,0.5054670831348426,0.0,29.725,33.2585,0.0613,4.4026,252,1400,29.725,33.2585,0.4021144935460537,0.6406204695201817,0.5054670831348426,4.4639
3,5,12,124.5743462,4.459,4.791395187,0.0079,0.0885,26.3975,63.4,0.560041667,False,False,False,312.1775483,0.001800255,0.5251331264615902,0.0,24.7909,28.0041,0.0921,4.3669,192,1200,24.7909,28.0041,0.3357858862240774,0.8212916304228283,0.5251331264615902,4.4590000000000005
8,8,12,134.6262912,4.3814,4.705345631,0.0076,0.0566,29.4155,65.9,0.509741667,False,False,False,323.1842965,0.001695342,0.5242285268316101,0.0,28.0673,30.7637,0.06,4.3214,216,1200,28.0673,30.7637,0.3483943962186335,0.7557321505344093,0.5242285268316101,4.381399999999999
0,2,17,131.0214981,5.0133,5.338196039,0.0092,0.154,23.95385,63.0,0.600769167,False,False,False,389.9626214,0.001522417,0.5102903288919284,0.0,21.6264,26.2813,0.1578,4.8555,255,1700,21.6264,26.2813,0.4248906657454826,0.6476723956927325,0.5102903288919284,5.0133
6,2,16,130.2564029,4.9623,5.290427446,0.0088,0.0708,25.30005,63.4,0.5783325,False,False,False,380.4686576,0.001547098,0.511156409665816,0.0,24.3216,26.2785,0.0743,4.888,288,1600,24.3216,26.2785,0.4140150887553364,0.6630953987822071,0.511156409665816,4.9623
1,10,14,147.7187624,4.4497,4.772294521,0.0086,0.1165,30.3473,63.0,0.494211667,False,False,False,371.2609005,0.001521366,0.49682753650304157,0.0,27.3345,33.3601,0.1201,4.3296,252,1400,27.3345,33.3601,0.4034673688190527,0.6470156323425019,0.49682753650304157,4.4497
7,5,12,124.6607666,4.4633,4.786553383,0.0071,0.0604,27.09975,65.5,0.5483375,False,False,False,309.1881995,0.001797273,0.5393648527219495,0.0,26.245,27.9545,0.0635,4.3998,180,1200,26.245,27.9545,0.3323615111464306,0.8194281972064751,0.5393648527219495,4.4633
10,4,12,122.8242365,4.5312,4.853335142,0.0077,0.0569,26.6213,64.4,0.556311667,False,False,False,312.499931,0.001796812,0.5325690583378455,0.0,26.123,27.1196,0.0603,4.4709,216,1200,26.123,27.1196,0.33615518380599374,0.8191401211793996,0.5325690583378455,4.5312
4,9,13,141.8465749,4.4023,4.722614288,0.0082,0.0703,30.2267,64.2,0.496221667,False,False,False,348.454138,0.001601406,0.5062834721750159,0.0,28.1632,32.2902,0.0738,4.3285,234,1300,28.1632,32.2902,0.3773416423374824,0.6970321295379787,0.5062834721750159,4.4023
4,2,17,136.6284452,4.9855,5.3096385,0.0093,0.0892,26.2521,62.6,0.562465,False,False,False,398.9568952,0.001468081,0.502438000479026,0.0,25.0544,27.4498,0.0929,4.8926,289,1700,25.0544,27.4498,0.43519383513215704,0.6137181679114551,0.502438000479026,4.9855
8,10,14,146.376677,4.4153,4.743802071,0.0081,0.0563,31.3621,67.8,0.477298333,False,False,False,361.4702599,0.001547276,0.5177942801827302,0.0,29.5223,33.2019,0.0597,4.3556,196,1400,29.5223,33.2019,0.39225194100921085,0.6632066298729218,0.5177942801827302,4.4153
5,2,15,128.3579961,4.8844,5.210031033,0.0089,0.0811,25.0482,61.5,0.58253,False,False,False,371.5911122,0.001595019,0.5074739499515605,0.0,23.773,26.3234,0.0847,4.7997,315,1500,23.773,26.3234,0.40384563471958174,0.693040933041383,0.5074739499515605,4.884399999999999
7,7,13,133.8451472,4.4338,4.75177145,0.0081,0.0599,28.9177,67.5,0.518038333,False,False,False,331.3184331,0.001685083,0.5371997647674536,0.0,27.6105,30.2249,0.0635,4.3703,169,1300,27.6105,30.2249,0.3577122565670863,0.7493213653678875,0.5371997647674536,4.433800000000001
9,6,12,127.2831299,4.4207,4.745874643,0.0071,0.0596,28.24635,66.4,0.5292275,False,False,False,309.453184,0.001777207,0.5413236269699564,0.0,27.6842,28.8085,0.0628,4.3579,168,1200,27.6842,28.8085,0.33266505763045506,0.8068890788565946,0.5413236269699564,4.4207
9,7,13,134.0853294,4.4623,4.786151171,0.0077,0.0563,28.9911,65.9,0.516815,False,False,False,335.0289458,0.001671321,0.5254603066191965,0.0,27.9047,30.0775,0.0596,4.4027,195,1300,27.9047,30.0775,0.36196274323333677,0.7407215773318535,0.5254603066191965,4.4623
9,7,12,132.4021484,4.3906,4.711002827,0.0076,0.056,28.7626,65.9,0.520623333,False,False,False,322.507101,0.001720209,0.5304954143327953,0.0,27.3307,30.1945,0.0593,4.3313,216,1200,27.3307,30.1945,0.3476186515504654,0.7712713838647433,0.5304954143327953,4.3906
1,4,13,123.9152599,4.5681,4.88935113,0.0085,0.108,25.28455,62.7,0.578590833,False,False,False,330.115293,0.001766606,0.5242877541261215,0.0,23.3481,27.221,0.1118,4.4563,208,1300,23.3481,27.221,0.3563340289834207,0.8002645800213964,0.5242877541261215,4.568099999999999
2,10,14,147.2536403,4.4452,4.770668745,0.0084,0.0988,30.4956,65.0,0.49174,False,False,False,371.6367381,0.001527716,0.5068503201072793,0.0,27.7377,33.2535,0.1024,4.3428,252,1400,27.7377,33.2535,0.4038979003484221,0.6509837077696793,0.5068503201072793,4.445200000000001
8,5,12,125.3012006,4.4459,4.765615225,0.0071,0.0591,27.4311,65.2,0.542815,False,False,False,310.3982747,0.001795085,0.5371592466264679,0.0,26.657,28.2052,0.0622,4.3837,180,1200,26.657,28.2052,0.33374768306352454,0.818060929641961,0.5371592466264679,4.4459
3,9,14,143.4443262,4.4181,4.744891405,0.0085,0.087,30.2422,65.3,0.495963333,False,False,False,358.0723935,0.001577906,0.512324339333478,0.0,27.9217,32.5627,0.0907,4.3274,182,1400,27.9217,32.5627,0.38835959863105357,0.6823471259885819,0.512324339333478,4.4181
1,9,14,143.9542829,4.45,4.77733922,0.0087,0.1108,29.76625,64.0,0.503895833,False,False,False,364.9437382,0.001561045,0.5064628561112331,0.0,27.0427,32.4898,0.1148,4.3352,224,1400,27.0427,32.4898,0.3962308987418338,0.6718107921653319,0.5064628561112331,4.45
9,10,14,146.0663228,4.3862,4.710645199,0.008,0.0591,31.7481,66.8,0.470865,False,False,False,357.4847573,0.001560851,0.5145411717242536,0.0,30.1493,33.3469,0.0625,4.3237,168,1400,30.1493,33.3469,0.3876864464187715,0.6716895627743286,0.5145411717242536,4.3862
7,6,12,127.5363349,4.4283,4.75407052,0.0075,0.0598,28.0637,64.6,0.532271667,False,False,False,314.3417758,0.001770635,0.5287171212571183,0.0,27.3055,28.8219,0.0631,4.3652,192,1200,27.3055,28.8219,0.33826506386750194,0.8027822770129078,0.5287171212571183,4.4283
4,3,13,122.4529911,4.6028,4.932174444,0.0079,0.0667,25.6653,62.9,0.572245,False,False,False,327.6265909,0.001774224,0.525821635264573,0.0,24.697,26.6336,0.0703,4.5325,208,1300,24.697,26.6336,0.3534831574334272,0.8050250207464732,0.525821635264573,4.602799999999999
8,7,12,131.8512733,4.389,4.710268736,0.008,0.0571,28.7078,66.3,0.521536667,False,False,False,322.6246702,0.001728025,0.5355363046919008,0.0,27.3363,30.0793,0.0608,4.3282,216,1200,27.3363,30.0793,0.34775333005916903,0.7761555535558957,0.5355363046919008,4.389
0,8,14,140.1085352,4.5439,4.8688097,0.0086,0.186,28.1906,64.2,0.530156667,False,False,False,369.7263651,0.001570748,0.5130959149763182,0.0,25.3055,31.0757,0.19,4.3539,280,1400,25.3055,31.0757,0.40170951949095596,0.6778741363968127,0.5130959149763182,4.543900000000001
5,3,13,122.9678763,4.6017,4.923948288,0.0079,0.0618,25.63775,61.3,0.572704167,False,False,False,330.5299497,0.001767218,0.5143715138901735,0.0,24.5215,26.754,0.0654,4.5363,221,1300,24.5215,26.754,0.3568090287791151,0.8006470150074488,0.5143715138901735,4.6017
3,2,16,128.4418042,4.9048,5.239012241,0.009,0.0817,24.63185,63.1,0.589469167,False,False,False,378.4047508,0.001587349,0.5181407402490328,0.0,23.0207,26.243,0.0853,4.8195,256,1600,23.0207,26.243,0.4116508310251893,0.6882479978403672,0.5181407402490328,4.9048
2,4,13,123.4975115,4.5413,4.86916995,0.0085,0.1068,25.7545,62.9,0.570758333,False,False,False,326.3382013,0.001783042,0.5270121504653329,0.0,24.2409,27.2681,0.1107,4.4306,182,1300,24.2409,27.2681,0.3520072743793856,0.8105353339932214,0.5270121504653329,4.5413
6,5,12,124.6632416,4.4281,4.752848387,0.0078,0.0629,26.99035,64.1,0.550160833,False,False,False,311.6460081,0.001811524,0.5332615469700649,0.0,25.792,28.1887,0.0664,4.3617,180,1200,25.792,28.1887,0.33517699340646867,0.8283335582950899,0.5332615469700649,4.4281
4,8,13,135.6112519,4.4061,4.726778269,0.0081,0.0671,28.72625,64.3,0.521229167,False,False,False,339.3022539,0.001673593,0.5188477072435201,0.0,26.6065,30.846,0.0706,4.3355,195,1300,26.6065,30.846,0.3668579263437006,0.7421413359728847,0.5188477072435201,4.4060999999999995
4,3,14,126.5306169,4.7329,5.054130554,0.0083,0.0877,25.64075,64.1,0.572654167,False,False,False,354.961999,0.001669848,0.527390055343566,0.0,24.5033,26.7782,0.0914,4.6415,280,1400,24.5033,26.7782,0.38479656262553635,0.7398011088115022,0.527390055343566,4.7329
4,2,16,129.2429389,4.9001,5.223743677,0.009,0.0731,25.2267,64.0,0.579555,False,False,False,378.767703,0.001579022,0.5204577641741834,0.0,24.0407,26.4127,0.0767,4.8234,256,1600,24.0407,26.4127,0.41206660200114803,0.6830445074337365,0.5204577641741834,4.9001
0,7,16,140.7634458,4.7015,5.035274267,0.0091,0.1455,27.8495,62.9,0.535841667,False,False,False,387.9612064,0.001511032,0.5057860553542934,0.0,25.6169,30.0821,0.1495,4.552,224,1600,25.6169,30.0821,0.4225979939615715,0.6405579801433758,0.5057860553542934,4.701499999999999
4,6,13,129.0137519,4.4641,4.781391859,0.0081,0.0776,27.55765,64.3,0.540705833,False,False,False,329.0696156,0.001736321,0.5277485937253139,0.0,26.1642,28.9511,0.0814,4.3827,169,1300,26.1642,28.9511,0.35513617892730864,0.7813396722557168,0.5277485937253139,4.4641
1,10,15,148.3413754,4.4574,4.778738737,0.0092,0.1069,30.5592,63.7,0.49068,False,False,False,380.2664378,0.001512363,0.5036879186337421,0.0,27.696,33.4224,0.111,4.3464,195,1500,27.696,33.4224,0.4137834408314385,0.6413897137486628,0.5036879186337421,4.4574
0,9,15,145.6173745,4.4997,4.822787046,0.009,0.1433,29.3359,62.9,0.511068333,False,False,False,380.0252506,0.001526171,0.5037755549258863,0.0,26.0981,32.5737,0.1474,4.3523,210,1500,26.0981,32.5737,0.4135071547597939,0.6500182468980275,0.5037755549258863,4.4997
1,5,13,126.78727,4.5,4.825809956,0.0081,0.1065,26.2499,62.5,0.562501667,False,False,False,332.2221484,0.001752717,0.5210617148207866,0.0,24.2259,28.2739,0.11,4.39,195,1300,24.2259,28.2739,0.3587474854271671,0.791585430476819,0.5210617148207866,4.5
5,2,16,129.4390222,4.9286,5.253863811,0.0087,0.0792,25.07605,63.8,0.582065833,False,False,False,383.0701653,0.001567513,0.519675293139412,0.0,23.848,26.3041,0.0828,4.8458,288,1600,23.848,26.3041,0.41699518198908225,0.6758526050571403,0.519675293139412,4.928599999999999
4,10,14,146.8848457,4.4007,4.727414608,0.0082,0.0698,30.96985,66.0,0.483835833,False,False,False,369.0321156,0.001547039,0.5145100984731195,0.0,28.479,33.4607,0.0734,4.3273,224,1400,28.479,33.4607,0.4009142390320584,0.6630585300498916,0.5145100984731195,4.4007000000000005
8,6,12,127.2881964,4.4129,4.738882303,0.0077,0.057,27.5679,65.5,0.540535,False,False,False,318.1580552,0.001780278,0.5407595619004382,0.0,26.2553,28.8805,0.0604,4.3525,204,1200,26.2553,28.8805,0.34263670897853643,0.808808127618305,0.5407595619004382,4.4129
5,10,14,146.6920922,4.4056,4.733392954,0.0082,0.062,31.1178,66.0,0.48137,False,False,False,368.6216705,0.001547349,0.514327609865519,0.0,28.8723,33.3633,0.0653,4.3403,224,1400,28.8723,33.3633,0.40044406373127645,0.6632522471179899,0.514327609865519,4.4056
1,2,17,130.5586817,4.9996,5.325847387,0.0095,0.1409,24.31445,62.4,0.594759167,False,False,False,394.4314756,0.001532001,0.5135064214735467,0.0,22.4046,26.2243,0.1446,4.855,272,1700,22.4046,26.2243,0.4300098518866641,0.653661377565814,0.5135064214735467,4.9996
10,2,15,128.8864696,4.8852,5.203430653,0.0087,0.0609,26.2931,64.0,0.561781667,False,False,False,374.6007585,0.001588219,0.519892618827251,0.0,26.2007,26.3855,0.0648,4.8204,330,1500,26.2007,26.3855,0.40729326109969904,0.6887916554185789,0.519892618827251,4.8852
7,8,13,136.3476329,4.4227,4.742599487,0.008,0.065,29.13645,65.9,0.5143925,False,False,False,343.90749,0.001658307,0.5277301246187912,0.0,27.3895,30.8834,0.0688,4.3539,221,1300,27.3895,30.8834,0.3721333414198936,0.7325892098343282,0.5277301246187912,4.422700000000001
7,9,14,143.7350241,4.4182,4.747595549,0.0083,0.0579,30.9649,66.4,0.483918333,False,False,False,361.2329996,0.001574679,0.5188543471203613,0.0,29.3525,32.5773,0.0614,4.3568,196,1400,29.3525,32.5773,0.3919801533013881,0.6803305937990544,0.5188543471203613,4.4182
5,6,12,127.4049017,4.4049,4.721464634,0.0075,0.0608,27.5451,64.6,0.540915,False,False,False,318.7358808,0.001781877,0.5345671939393222,0.0,26.1253,28.9649,0.0643,4.3406,204,1200,26.1253,28.9649,0.34329862289900853,0.8098073327534321,0.5345671939393222,4.4049000000000005
0,5,13,126.1200767,4.5085,4.827159405,0.0083,0.1408,25.8662,63.3,0.568896667,False,False,False,334.4792427,0.001758667,0.5298582567559593,0.0,23.6142,28.1182,0.1445,4.364,208,1300,23.6142,28.1182,0.3613330443518462,0.7953035483967728,0.5298582567559593,4.5085
0,3,14,126.0158737,4.7032,5.030190706,0.0087,0.186,24.85105,62.7,0.585815833,False,False,False,357.2035301,0.001687257,0.5248186920700718,0.0,22.7379,26.9642,0.1898,4.5134,280,1400,22.7379,26.9642,0.3873642935088011,0.7506798844196488,0.5248186920700718,4.7032
0,6,13,130.7863679,4.534,4.859666586,0.0085,0.187,26.57375,63.3,0.557104167,False,False,False,349.8014226,0.001686382,0.5230530076514606,0.0,24.0929,29.0546,0.1909,4.3431,286,1300,24.0929,29.0546,0.3788849911118835,0.7501331023725968,0.5230530076514606,4.534
3,4,15,128.9507909,4.7005,5.023521662,0.0086,0.075,26.2662,64.1,0.56223,False,False,False,360.5998595,0.001649802,0.5262227531519517,0.0,25.0587,27.4737,0.0784,4.6221,195,1500,25.0587,27.4737,0.39125487521436825,0.7272744883369828,0.5262227531519517,4.7005
7,2,16,128.0091209,4.859,5.185655355,0.0087,0.0575,25.1584,63.9,0.580693333,False,False,False,375.3858046,0.001607727,0.5248203814894252,0.0,23.9415,26.3753,0.061,4.798,224,1600,23.9415,26.3753,0.4081925513731003,0.7009820830458824,0.5248203814894252,4.859
