prefill_freq_bin,decode_freq_bin,effective_batch_size,energy,latency,inference_time,batching_time,compute_time,avg_power,temperature,power_headroom,slo_violation,temp_violation,power_violation,throughput_raw,edp_efficiency_raw,performance_metric,constraint_penalty,prefill_power_w,decode_power_w,prefill_time,decode_time,num_prompt_tokens,num_decode_tokens,prefill_TOTAL_POWER,decode_TOTAL_POWER,inverse_energy_normalized,headroom_threshold_met,energy_min,energy_max,throughput_normalized,edp_efficiency_normalized,performance_metric,reward
8,8,3,127.87941228999999,4.265499999999999,4.7839882373809814,0.0041,0.0517,27.18175,95.49815000000001,0.5469708333333333,False,False,False,78.77152062559593,0.0018332826200450154,0.9435130288075328,0.0,24.3106,30.0529,0.0542,4.2113,36,300,24.3106,30.0529,0.9435130288075328,True,109.66024753000002,432.19771724,0.07781384959664585,0.8438196721974414,0.9435130288075328,0.9435130288075328
8,8,2,126.49816064,4.2204999999999995,4.730120658874512,0.0036,0.052,27.04235,95.41765000000001,0.5492941666666666,False,False,False,52.60039033280646,0.001873060838910391,0.9477954821027793,0.0,24.035,30.0497,0.0543,4.1662,22,200,24.035,30.0497,0.9477954821027793,True,109.66024753000002,432.19771724,0.04915678180446936,0.8633829053078443,0.9477954821027793,0.9477954821027793
8,8,1,124.44959256,4.181,4.697871923446655,0.0035,0.0487,26.9562,95.8918,0.55073,False,False,False,26.309489043413286,0.0019218803770103946,0.9541468932484112,0.0,24.0765,29.8359,0.0511,4.1299,10,100,24.0765,29.8359,0.9541468932484112,True,109.66024753000002,432.19771724,0.020368566234921004,0.8873927285587265,0.9541468932484112,0.9541468932484112
8,7,32,159.57719727999998,4.2839,4.817625045776367,0.0132,0.1196,31.85645,95.87645,0.4690591666666667,False,False,False,911.318912365155,0.0014628164711634182,0.8452367416570815,0.0,26.1327,37.5802,0.1234,4.1605,704,3200,26.1327,37.5802,0.8452367416570815,True,109.66024753000002,432.19771724,0.989443067684089,0.6616215789491673,0.8452367416570815,0.8452367416570815
8,7,26,154.02476037,4.2409,4.768879175186157,0.0112,0.1033,33.88365,96.08609999999999,0.43527249999999995,False,False,False,741.8234945828729,0.0015309162241237816,0.8624516001818672,0.0,31.319,36.4483,0.107,4.1339,546,2600,31.319,36.4483,0.8624516001818672,True,109.66024753000002,432.19771724,0.8038476568818135,0.6951135597347647,0.8624516001818672,0.8624516001818672
8,7,16,140.56459046,4.2337,4.752856492996216,0.0085,0.0609,31.3388,96.2693,0.4776866666666667,False,False,False,445.94552142439915,0.0016803663924330429,0.9041837124914922,0.0,29.4178,33.2598,0.0644,4.1693,288,1600,29.4178,33.2598,0.9041837124914922,True,109.66024753000002,432.19771724,0.47986489266202575,0.7686142986923846,0.9041837124914922,0.9041837124914922
8,7,8,129.70167432999997,4.239599999999999,4.758681535720825,0.0063,0.0544,28.788249999999998,96.10024999999999,0.5201958333333334,False,False,False,217.00155274045838,0.0018185679514432854,0.937863260296487,0.0,26.9331,30.6434,0.0577,4.1819,120,800,26.9331,30.6434,0.937863260296487,True,109.66024753000002,432.19771724,0.229174045236409,0.8365828853274153,0.937863260296487,0.937863260296487
8,7,5,126.16827258,4.2222,4.737049579620361,0.0049,0.0525,27.37245,95.9692,0.5437925,False,False,False,135.0006785560422,0.001877202140596288,0.9488182719829646,0.0,24.7954,29.9495,0.0552,4.167,70,500,24.7954,29.9495,0.9488182719829646,True,109.66024753000002,432.19771724,0.1393840902657602,0.8654196292379907,0.9488182719829646,0.9488182719829646
8,7,4,125.30549565,4.245299999999999,4.759104490280151,0.0045,0.0513,26.998,95.9051,0.5500333333333333,False,False,False,107.41287838011958,0.0018798426331774112,0.9514932384939121,0.0,24.4141,29.5819,0.0539,4.1914,56,400,24.4141,29.5819,0.9514932384939121,True,109.66024753000002,432.19771724,0.10917578626689735,0.8667182437402042,0.9514932384939121,0.9514932384939121
8,7,3,126.13228745999999,4.3816,4.905405282974243,0.0041,0.0522,26.28715,96.1323,0.5618808333333334,False,False,False,76.68429873007607,0.0018094267203457035,0.9489298407877685,0.0,23.7236,28.8507,0.0546,4.327,36,300,23.7236,28.8507,0.9489298407877685,True,109.66024753000002,432.19771724,0.07552836713226381,0.8320871577664781,0.9489298407877685,0.9489298407877685
8,7,2,122.75713033000002,4.2599,4.780214309692383,0.0037,0.0516,26.12475,96.14785,0.5645875,False,False,False,53.52237059030245,0.0019122904996025038,0.9593942284852185,0.0,23.3627,28.8868,0.0539,4.206,28,200,23.3627,28.8868,0.9593942284852185,True,109.66024753000002,432.19771724,0.050166338917460786,0.8826763533015614,0.9593942284852185,0.9593942284852185
8,7,1,119.76939342,4.1889,4.705970287322998,0.0035,0.0545,25.926299999999998,96.11465,0.567895,False,False,False,26.498597126071967,0.0019932150437805443,0.968657452732269,0.0,23.1858,28.6668,0.0571,4.1318,11,100,23.1858,28.6668,0.968657452732269,True,109.66024753000002,432.19771724,0.020575637274045797,0.9224756647656084,0.968657452732269,0.968657452732269
8,6,32,154.55070776,4.2602,4.783962965011597,0.0129,0.107,30.83965,96.2564,0.48600583333333336,False,False,False,893.8545387881933,0.0015187944905558654,0.8608209450196221,0.0,25.1031,36.5762,0.1108,4.1494,608,3200,25.1031,36.5762,0.8608209450196221,True,109.66024753000002,432.19771724,0.9703197920768151,0.6891519982004508,0.8608209450196221,0.8608209450196221
8,6,26,147.50418636000003,4.2058,4.730002403259277,0.0113,0.0819,32.745400000000004,96.58709999999999,0.4542433333333333,False,False,False,710.9228420460216,0.0016119331852332062,0.8826680854660814,0.0,30.3206,35.1702,0.0855,4.1203,390,2600,30.3206,35.1702,0.8826680854660814,True,109.66024753000002,432.19771724,0.7700118200392981,0.7349583225544427,0.8826680854660814,0.8826680854660814
8,6,16,137.64637496999998,4.2375,4.759035587310791,0.0082,0.0608,30.743049999999997,96.7981,0.4876158333333334,False,False,False,445.5456175703557,0.0017144527070677563,0.9132313914871257,0.0,28.9489,32.5372,0.0641,4.1734,288,1600,28.9489,32.5372,0.9132313914871257,True,109.66024753000002,432.19771724,0.47942700282970035,0.7853782096490384,0.9132313914871257,0.9132313914871257
8,6,8,131.20277781000001,4.3174,4.846078157424927,0.0063,0.058,28.996850000000002,96.7063,0.5167191666666666,False,False,False,216.79709621598732,0.0017653656911542656,0.9332092165931314,0.0,27.5637,30.43,0.0613,4.2561,136,800,27.5637,30.43,0.9332092165931314,True,109.66024753000002,432.19771724,0.228950167841097,0.8104176056914186,0.9332092165931314,0.9332092165931314
8,6,5,124.74871080000001,4.226,4.742854595184326,0.0049,0.0536,27.0228,96.42025,0.5496199999999999,False,False,False,138.42874149816814,0.0018968563392349474,0.9532195025788279,0.0,24.4578,29.5878,0.0564,4.1696,85,500,24.4578,29.5878,0.9532195025788279,True,109.66024753000002,432.19771724,0.1431377772876546,0.8750857148630798,0.9532195025788279,0.9532195025788279
8,6,4,122.83498644000002,4.2151000000000005,4.7363502979278564,0.0046,0.0526,26.54105,96.35385,0.5576491666666666,False,False,False,111.97833693664752,0.0019313902494231777,0.9591528422361417,0.0,23.8705,29.2116,0.0552,4.1599,72,400,23.8705,29.2116,0.9591528422361417,True,109.66024753000002,432.19771724,0.11417490758466634,0.8920697567457126,0.9591528422361417,0.9591528422361417
8,6,3,122.10282289000001,4.2392,4.751399040222168,0.0041,0.0522,26.238950000000003,96.47805,0.5626841666666667,False,False,False,79.26021908373771,0.0019319255590047625,0.9614228530682423,0.0,23.6067,28.8712,0.0547,4.1845,36,300,23.6067,28.8712,0.9614228530682423,True,109.66024753000002,432.19771724,0.0783489684351608,0.8923330261034036,0.9614228530682423,0.9614228530682423
8,6,2,120.97181226,4.2329,4.75084114074707,0.0038,0.0483,26.0556,96.52655,0.56574,False,False,False,52.44630101200099,0.0019528900996834714,0.9649294553585652,0.0,23.4702,28.641,0.0508,4.1821,22,200,23.4702,28.641,0.9649294553585652,True,109.66024753000002,432.19771724,0.04898805588155462,0.9026435479932388,0.9649294553585652,0.9649294553585652
8,6,1,118.79755129999998,4.1811,4.6998679637908936,0.0035,0.0489,25.905299999999997,96.62254999999999,0.568245,False,False,False,26.548031248228636,0.0020132696910919005,0.971670566591176,0.0,23.3344,28.4762,0.0514,4.1297,11,100,23.3344,28.4762,0.971670566591176,True,109.66024753000002,432.19771724,0.020629767033595415,0.9323386941191042,0.971670566591176,0.971670566591176
8,5,32,152.33688269,4.3523,4.877721786499023,0.0129,0.1048,30.071800000000003,96.7074,0.49880333333333327,False,False,False,867.5870533770528,0.001508259647167056,0.8676847214112162,0.0,24.8837,35.2599,0.1084,4.2439,576,3200,24.8837,35.2599,0.8676847214112162,True,109.66024753000002,432.19771724,0.9415572166077513,0.683970881426611,0.8676847214112162,0.8676847214112162
8,5,26,145.1974971,4.2642,4.782995700836182,0.011,0.0834,31.439099999999996,97.00285,0.4760150000000001,False,False,False,707.2837326383067,0.0016151144526046755,0.88981977938268,0.0,28.7169,34.1613,0.0869,4.1773,416,2600,28.7169,34.1613,0.88981977938268,True,109.66024753000002,432.19771724,0.7660270397171136,0.7365228942459304,0.88981977938268,0.88981977938268
8,5,16,136.68141387000003,4.3483,4.863561153411865,0.0083,0.0609,29.751150000000003,96.95044999999999,0.5041475,False,False,False,434.1925731452353,0.0016825618482708858,0.9162231713286046,0.0,28.0179,31.4844,0.0641,4.2842,288,1600,28.0179,31.4844,0.9162231713286046,True,109.66024753000002,432.19771724,0.46699555794755465,0.7696940407111179,0.9162231713286046,0.9162231713286046
8,5,8,126.00169848,4.2705,4.786208391189575,0.0059,0.0528,27.84895,96.872,0.5358508333333333,False,False,False,215.4313978617497,0.0018584242920205779,0.9493347208164901,0.0,26.1484,29.5495,0.0557,4.2148,120,800,26.1484,29.5495,0.9493347208164901,True,109.66024753000002,432.19771724,0.22745474483554826,0.8561845392948805,0.9493347208164901,0.9493347208164901
8,5,5,122.14897615,4.2817,4.7943713665008545,0.0048,0.0518,26.2561,96.95105000000001,0.5623983333333332,False,False,False,131.9569021750935,0.0019120266146247437,0.9612797588099489,0.0,23.9247,28.5875,0.0545,4.2272,65,500,23.9247,28.5875,0.9612797588099489,True,109.66024753000002,432.19771724,0.13605119233138613,0.8825465726456772,0.9612797588099489,0.9612797588099489
8,5,4,121.32208725000001,4.3029,4.819596290588379,0.0045,0.0521,25.7884,97.1425,0.5701933333333334,False,False,False,104.11580466294716,0.0019155737304486272,0.9638434575353823,0.0,23.3187,28.2581,0.0546,4.2483,48,400,23.3187,28.2581,0.9638434575353823,True,109.66024753000002,432.19771724,0.1055655308453023,0.8842910714118759,0.9638434575353823,0.9638434575353823
8,5,3,120.34751011,4.2752,4.795124530792236,0.0041,0.0519,25.60255,96.83019999999999,0.5732908333333333,False,False,False,78.59279598783776,0.0019435980433689503,0.9668650510912448,0.0,22.9883,28.2168,0.0545,4.2207,36,300,22.9883,28.2168,0.9668650510912448,True,109.66024753000002,432.19771724,0.07761814830277475,0.898073643433882,0.9668650510912448,0.9668650510912448
8,5,2,118.32599348000002,4.2411,4.758483409881592,0.0037,0.052,25.45605,96.98349999999999,0.5757324999999999,False,False,False,52.8164738354498,0.001992697274825396,0.9731325915162924,0.0,22.9478,27.9643,0.0545,4.1866,24,200,22.9478,27.9643,0.9731325915162924,True,109.66024753000002,432.19771724,0.04939339059876844,0.9222210220225238,0.9731325915162924,0.9731325915162924
8,5,1,116.38016973,4.213500000000001,4.727995157241821,0.0034,0.0485,25.2896,96.69515,0.5785066666666666,False,False,False,26.343888372163665,0.0020392854218241464,0.9791654526029423,0.0,22.9007,27.6785,0.0509,4.1626,11,100,22.9007,27.6785,0.9791654526029423,True,109.66024753000002,432.19771724,0.020406233079454522,0.9451334300165279,0.9791654526029423,0.9791654526029423
8,4,32,158.01757705999998,4.7351,5.260100364685059,0.013,0.1174,29.1631,97.2048,0.5139483333333333,False,False,False,817.7227898623493,0.0013364891760710759,0.8500722115372237,0.0,24.7274,33.5988,0.1213,4.6138,672,3200,24.7274,33.5988,0.8500722115372237,True,109.66024753000002,432.19771724,0.8869564575285183,0.5994928463766455,0.8500722115372237,0.8500722115372237
8,4,26,147.30536702,4.433000000000001,4.959628582000732,0.0114,0.1,30.4675,97.268,0.4922083333333333,False,False,False,703.812157948983,0.0015313825623616466,0.8832845079244669,0.0,27.5699,33.3651,0.1039,4.3291,520,2600,27.5699,33.3651,0.8832845079244669,True,109.66024753000002,432.19771724,0.762225707863863,0.69534290845665,0.8832845079244669,0.8832845079244669
8,4,16,134.22710989,4.3939,4.916212797164917,0.0082,0.0537,28.724400000000003,97.18785,0.52126,False,False,False,422.40369093432,0.0016955460573019182,0.9238325321331237,0.0,26.8517,30.5971,0.057,4.3369,256,1600,26.8517,30.5971,0.9238325321331237,True,109.66024753000002,432.19771724,0.45408687601702064,0.7760797742928041,0.9238325321331237,0.9238325321331237
8,4,8,122.83822424000002,4.2899,4.80599045753479,0.006,0.0527,26.8896,97.2363,0.55184,False,False,False,210.72747366431065,0.0018976639217851627,0.9591428037125466,0.0,25.0984,28.6808,0.0557,4.2342,104,800,25.0984,28.6808,0.9591428037125466,True,109.66024753000002,432.19771724,0.22230400533338737,0.8754828901548953,0.9591428037125466,0.9591428037125466
8,4,5,120.75707073000002,4.3401000000000005,4.856560707092285,0.0048,0.0514,25.71805,97.5363,0.5713658333333332,False,False,False,129.02925530995705,0.001908040959738939,0.9655952432132074,0.0,23.5588,27.8773,0.054,4.2861,60,500,23.5588,27.8773,0.9655952432132074,True,109.66024753000002,432.19771724,0.13284545479742554,0.8805863970055234,0.9655952432132074,0.9655952432132074
8,4,4,119.68242506000001,4.307300000000001,4.829355478286743,0.0045,0.0521,25.43185,96.93575,0.5761358333333334,False,False,False,106.7954155049763,0.001939833689727707,0.968927090737671,0.0,23.0164,27.8473,0.0547,4.2526,60,400,23.0164,27.8473,0.968927090737671,True,109.66024753000002,432.19771724,0.10849967196559764,0.8962223054430365,0.968927090737671,0.968927090737671
8,4,3,118.48248901,4.3142,4.829779386520386,0.0041,0.0524,25.21085,97.00575,0.5798191666666667,False,False,False,77.88232398073248,0.0019563454997121414,0.9726473904320876,0.0,22.8995,27.5222,0.0549,4.2593,36,300,22.8995,27.5222,0.9726473904320876,True,109.66024753000002,432.19771724,0.07684019013878711,0.9043429402279525,0.9726473904320876,0.9726473904320876
8,4,2,119.37140702,4.4066,4.925851821899414,0.0038,0.052,24.8431,97.02709999999999,0.5859483333333333,False,False,False,50.378965556445884,0.001901061016312931,0.9698913757253336,0.0,22.54,27.1462,0.0545,4.3521,22,200,22.54,27.1462,0.9698913757253336,True,109.66024753000002,432.19771724,0.04672434882587062,0.8771536072971013,0.9698913757253336,0.9698913757253336
8,4,1,115.65077525999997,4.2814,4.802518367767334,0.0035,0.0493,24.724800000000002,96.92495,0.58792,False,False,False,26.39322969280383,0.002019601320600719,0.9814268781379534,0.0,22.3805,27.0691,0.0518,4.2296,13,100,22.3805,27.0691,0.9814268781379534,True,109.66024753000002,432.19771724,0.02046026122247784,0.9354526380709169,0.9814268781379534,0.9814268781379534
8,3,32,157.68513746000002,5.095000000000001,5.6231443881988525,0.0127,0.0869,27.42355,96.97135,0.5429408333333333,False,False,False,715.9959340537911,0.0012447010333088836,0.8511029122502257,0.0,23.7681,31.079,0.0906,5.0044,448,3200,23.7681,31.079,0.8511029122502257,True,109.66024753000002,432.19771724,0.7755667937815921,0.5543507338123562,0.8511029122502257,0.8511029122502257
8,3,26,145.85440631,4.722700000000001,5.248799800872803,0.011,0.0674,27.91235,97.1762,0.5347941666666666,False,False,False,627.6069562735391,0.0014517441570255111,0.8877830882329953,0.0,24.8493,30.9754,0.0707,4.652,364,2600,24.8493,30.9754,0.8877830882329953,True,109.66024753000002,432.19771724,0.6787819434525357,0.6561761299388791,0.8877830882329953,0.8877830882329953
8,3,16,130.63945352,4.4039,4.925098180770874,0.0083,0.0549,27.236800000000002,97.4318,0.5460533333333333,False,False,False,414.1782478761443,0.0017381537726565987,0.9349557556557295,0.0,24.7432,29.7304,0.0582,4.3457,224,1600,24.7432,29.7304,0.9349557556557295,True,109.66024753000002,432.19771724,0.44508011640435796,0.7970345754769983,0.9349557556557295,0.9349557556557295
8,3,8,123.54242970000001,4.3848,4.909315824508667,0.0059,0.0576,26.534350000000003,97.66475,0.5577608333333333,False,False,False,213.4646475404471,0.001846010095648596,0.9569594745612602,0.0,24.8469,28.2218,0.0606,4.3242,136,800,24.8469,28.2218,0.9569594745612602,True,109.66024753000002,432.19771724,0.22530117727246207,0.8500791423105324,0.9569594745612602,0.9569594745612602
8,3,5,120.35448586999999,4.4029,4.917625427246094,0.0049,0.0528,25.273400000000002,97.34195,0.5787766666666666,False,False,False,128.32448424345677,0.0018871172975093596,0.9668434233405024,0.0,23.1581,27.3887,0.0556,4.3473,65,500,23.1581,27.3887,0.9668434233405024,True,109.66024753000002,432.19771724,0.13207373909372025,0.8702959794504805,0.9668434233405024,0.9668434233405024
8,3,4,119.64753380000002,4.4075,4.927887678146362,0.0046,0.0516,24.93155,97.11955,0.5844741666666666,False,False,False,104.3675316239293,0.0018962863851347486,0.9690352681225539,0.0,22.6608,27.2023,0.0543,4.3532,60,400,22.6608,27.2023,0.9690352681225539,True,109.66024753000002,432.19771724,0.10584116879082776,0.8748054070654343,0.9690352681225539,0.9690352681225539
8,3,3,117.99598551,4.3828000000000005,4.897285461425781,0.0041,0.0522,24.641750000000002,97.17914999999999,0.5893041666666666,False,False,False,76.6633027600386,0.0019336644562903045,0.9741557531672372,0.0,22.3026,26.9809,0.0547,4.3281,36,300,22.3026,26.9809,0.9741557531672372,True,109.66024753000002,432.19771724,0.07550537680169747,0.8931882291246156,0.9741557531672372,0.9741557531672372
8,3,2,117.66378968000001,4.3922,4.9046502113342285,0.0039,0.049,24.5974,97.1565,0.5900433333333334,False,False,False,50.54413493371546,0.0019349736694725752,0.9751856980920816,0.0,22.3528,26.842,0.0516,4.3406,22,200,22.3528,26.842,0.9751856980920816,True,109.66024753000002,432.19771724,0.046905207275186815,0.8938321102084484,0.9751856980920816,0.9751856980920816
8,3,1,114.55632225000001,4.3298000000000005,4.84528112411499,0.0034,0.0485,24.25425,97.0652,0.5957625,False,False,False,26.791069612668107,0.0020161047858419257,0.9848201366359011,0.0,21.9978,26.5107,0.0509,4.2789,16,100,21.9978,26.5107,0.9848201366359011,True,109.66024753000002,432.19771724,0.02089589107210362,0.9337330154604526,0.9848201366359011,0.9848201366359011
8,2,32,173.3860571,6.155,6.683450222015381,0.013,0.1047,26.0753,97.47630000000001,0.5654116666666666,False,False,False,613.4848718952279,0.0009370392263772133,0.8024235459300366,0.0,23.9041,28.2465,0.1085,6.0465,576,3200,23.9041,28.2465,0.8024235459300366,True,109.66024753000002,432.19771724,0.6633184336664261,0.4030402976024759,0.8024235459300366,0.8024235459300366
8,2,26,163.27912218,5.7306,6.2577714920043945,0.0117,0.1043,26.3923,97.34575000000001,0.5601283333333333,False,False,False,553.519604662757,0.0010687330679647158,0.8337592382732777,0.0,24.2096,28.575,0.1083,5.6223,572,2600,24.2096,28.575,0.8337592382732777,True,109.66024753000002,432.19771724,0.597657198976446,0.46780833889915024,0.8337592382732777,0.8337592382732777
8,2,16,138.96262693999998,4.9155999999999995,5.4365739822387695,0.0082,0.0602,25.7019,97.82345000000001,0.5716350000000001,False,False,False,380.8283056334312,0.0014639473181870157,0.9091504641729027,0.0,23.0662,28.3376,0.0633,4.8523,272,1600,23.0662,28.3376,0.9091504641729027,True,109.66024753000002,432.19771724,0.4085623372705346,0.6621777381882151,0.9091504641729027,0.9091504641729027
8,2,8,123.86442455,4.5207999999999995,5.042958736419678,0.0057,0.0537,25.04995,97.39670000000001,0.5825008333333334,False,False,False,201.7341617116082,0.0017858217810061308,0.9559611569075331,0.0,22.6409,27.459,0.0565,4.4643,112,800,22.6409,27.459,0.9559611569075331,True,109.66024753000002,432.19771724,0.21245643866654795,0.8204780675651333,0.9559611569075331,0.9559611569075331
8,2,5,122.49042431999999,4.5518,5.070417404174805,0.005,0.0537,24.85675,97.23345,0.5857208333333332,False,False,False,131.81595592601698,0.0017935549571929347,0.9602211277916458,0.0,22.7508,26.9627,0.0566,4.4952,100,500,22.7508,26.9627,0.9602211277916458,True,109.66024753000002,432.19771724,0.13589685791137252,0.8242813029221077,0.9602211277916458,0.9602211277916458
8,2,4,120.94686699,4.5267,5.050207138061523,0.0046,0.0516,24.47905,97.1138,0.5920158333333333,False,False,False,101.61925870518066,0.001826516766113687,0.9650067960471445,0.0,22.1845,26.7736,0.0543,4.4724,60,400,22.1845,26.7736,0.9650067960471445,True,109.66024753000002,432.19771724,0.10283184353575152,0.8404921733444265,0.9650067960471445,0.9650067960471445
8,2,3,119.31113485,4.5109,5.026473522186279,0.0041,0.0521,24.20125,96.93520000000001,0.5966458333333333,False,False,False,73.15611670484455,0.0018580432676886193,0.9700782444635739,0.0,21.8971,26.5054,0.0547,4.4562,30,300,21.8971,26.5054,0.9700782444635739,True,109.66024753000002,432.19771724,0.07166505093808115,0.8559971486062208,0.9700782444635739,0.9700782444635739
8,2,2,118.67283525,4.5135000000000005,5.029676198959351,0.0037,0.0513,24.1252,96.5847,0.5979133333333333,False,False,False,50.51511011075437,0.0018669609493455021,0.9720572380997985,0.0,21.9047,26.3457,0.0537,4.4598,28,200,21.9047,26.3457,0.9720572380997985,True,109.66024753000002,432.19771724,0.0468734254488023,0.860382932837747,0.9720572380997985,0.9720572380997985
8,2,1,116.67059522999999,4.4367,4.960628271102905,0.0035,0.0488,24.0243,96.57305,0.5995950000000001,False,False,False,24.79319656654798,0.0019318727737837043,0.9782650130345998,0.0,21.6981,26.3505,0.0513,4.3854,10,100,21.6981,26.3505,0.9782650130345998,True,109.66024753000002,432.19771724,0.01870824450574188,0.8923070659268597,0.9782650130345998,0.9782650130345998
8,1,32,190.13289641999998,7.2936,7.820429086685181,0.0128,0.0865,24.4362,96.14869999999999,0.59273,False,False,False,508.9392743035985,0.0007211087971375094,0.7505013945748549,0.0,22.7625,26.1099,0.0903,7.2033,512,3200,22.7625,26.1099,0.7505013945748549,True,109.66024753000002,432.19771724,0.5488422821193009,0.29684405645999745,0.7505013945748549,0.7505013945748549
8,1,26,174.86684491,6.690300000000001,7.2074010372161865,0.011,0.0823,24.23,95.9538,0.5961666666666666,False,False,False,446.91561710003776,0.0008547653978889324,0.797832489234108,0.0,22.2723,26.1877,0.086,6.6043,390,2600,22.2723,26.1877,0.797832489234108,True,109.66024753000002,432.19771724,0.4809271355697894,0.36257739776654185,0.797832489234108,0.797832489234108
8,1,16,151.43702375,5.8267999999999995,6.34830379486084,0.0084,0.0544,23.94775,95.42705000000001,0.6008708333333334,False,False,False,318.5281254671303,0.0011332815599870215,0.8704746575411461,0.0,21.8645,26.031,0.0577,5.7691,256,1600,21.8645,26.031,0.8704746575411461,True,109.66024753000002,432.19771724,0.3403444014566434,0.49955378231960773,0.8704746575411461,0.8704746575411461
8,1,8,130.36725504000003,5.0457,5.567477226257324,0.0058,0.0533,23.4672,95.1089,0.60888,False,False,False,180.74792779041007,0.0015202326399419875,0.9357996838983758,0.0,21.0432,25.8912,0.0561,4.9896,112,800,21.0432,25.8912,0.9357996838983758,True,109.66024753000002,432.19771724,0.18947676902851385,0.6898592910981923,0.9357996838983758,0.9357996838983758
8,1,5,125.1449674,4.822900000000001,5.341787338256836,0.0049,0.0524,23.522199999999998,94.81935,0.6079633333333334,False,False,False,116.11268819326789,0.001656831537178151,0.9519909426835815,0.0,21.0396,26.0048,0.0551,4.7678,60,500,21.0396,26.0048,0.9519909426835815,True,109.66024753000002,432.19771724,0.11870197167827494,0.757039676381384,0.9519909426835815,0.9519909426835815
8,1,4,121.73292945,4.7269,5.24721884727478,0.0048,0.0595,23.1755,94.7732,0.6137416666666666,False,False,False,93.9304631089164,0.0017378628973761937,0.9625696762275253,0.0,20.5281,25.8229,0.0622,4.6647,44,400,20.5281,25.8229,0.9625696762275253,True,109.66024753000002,432.19771724,0.09441270633467162,0.7968915207832757,0.9625696762275253,0.9625696762275253
8,1,3,120.27643144,4.6659999999999995,5.183089733123779,0.004,0.0518,23.318199999999997,94.12989999999999,0.6113633333333334,False,False,False,73.2961694607438,0.0017818647257542234,0.9670854244638762,0.0,20.8006,25.8358,0.0543,4.6117,42,300,20.8006,25.8358,0.9670854244638762,True,109.66024753000002,432.19771724,0.07181840699398645,0.8185319574442703,0.9670854244638762,0.9670854244638762
8,1,2,118.55407426999999,4.6429,5.165532112121582,0.0038,0.0519,23.34195,93.74845,0.6109675,False,False,False,48.245698109867085,0.0018167458872435727,0.9724254464202357,0.0,21.0968,25.5871,0.0544,4.5885,24,200,21.0968,25.5871,0.9724254464202357,True,109.66024753000002,432.19771724,0.04438844704587395,0.8356867801799793,0.9724254464202357,0.9724254464202357
8,1,1,117.34806266,4.6151,5.139219284057617,0.0034,0.049,23.117350000000002,93.44175,0.6147108333333333,False,False,False,23.834797981669308,0.0018464729906063366,0.9761645828718373,0.0,20.7551,25.4796,0.0514,4.5637,10,100,20.7551,25.4796,0.9761645828718373,True,109.66024753000002,432.19771724,0.017658809769391916,0.8503067976008449,0.9761645828718373,0.9761645828718373
8,0,32,220.13699653,9.4908,10.022933959960938,0.0128,0.0833,22.52885,93.15450000000001,0.6245191666666667,False,False,False,387.7438795734944,0.0004786346565046519,0.6574762333835759,0.0,21.8505,23.2072,0.0869,9.4039,480,3200,21.8505,23.2072,0.6574762333835759,True,109.66024753000002,432.19771724,0.4161348062088288,0.17759341448180124,0.6574762333835759,0.6574762333835759
8,0,26,202.85369989999998,8.7308,9.254452228546143,0.0111,0.0819,21.889249999999997,92.4838,0.6351791666666667,False,False,False,342.4657141996479,0.0005646288003173797,0.7110616250143212,0.0,20.5174,23.2611,0.0854,8.6454,390,2600,20.5174,23.2611,0.7110616250143212,True,109.66024753000002,432.19771724,0.36655576853993654,0.21988599392663585,0.7110616250143212,0.7110616250143212
8,0,16,174.34786858,7.577500000000001,8.097121000289917,0.0083,0.0555,21.228,91.91585,0.6462,False,False,False,240.712604326941,0.0007569329522416702,0.7994415312175607,0.0,19.4194,23.0366,0.0586,7.5189,224,1600,19.4194,23.0366,0.7994415312175607,True,109.66024753000002,432.19771724,0.2551373569136595,0.3144626506876029,0.7994415312175607,0.7994415312175607
8,0,8,152.98621323,6.5658,7.080192565917969,0.006,0.0537,21.261650000000003,91.7361,0.6456391666666667,False,False,False,138.90155976399527,0.0009955430732996944,0.865671527283465,0.0,19.187,23.3363,0.0567,6.5091,112,800,19.187,23.3363,0.865671527283465,True,109.66024753000002,432.19771724,0.14365550750968173,0.4318129382044428,0.865671527283465,0.865671527283465
8,0,5,145.0382507,6.2006,6.719574213027954,0.0049,0.0515,21.43535,91.3401,0.6427441666666667,False,False,False,90.31382603073476,0.0011119460858941444,0.8903135093054179,0.0,19.4449,23.4258,0.0542,6.1464,60,500,19.4449,23.4258,0.8903135093054179,True,109.66024753000002,432.19771724,0.0904525329386565,0.48906083253187277,0.8903135093054179,0.8903135093054179
8,0,4,142.8734624,6.1037,6.623684883117676,0.0044,0.0525,21.5377,90.55369999999999,0.6410383333333333,False,False,False,74.05343086104644,0.0011467143578016298,0.8970252513611436,0.0,19.6334,23.442,0.055,6.0487,52,400,19.6334,23.442,0.8970252513611436,True,109.66024753000002,432.19771724,0.07264759897163864,0.5061601353054332,0.8970252513611436,0.8970252513611436
8,0,3,140.27256587,5.984,6.501787900924683,0.0041,0.0525,21.46225,90.32005000000001,0.6422958333333334,False,False,False,56.14972323701149,0.0011913398620014358,0.9050891099024118,0.0,19.4461,23.4784,0.0551,5.9289,36,300,19.4461,23.4784,0.9050891099024118,True,109.66024753000002,432.19771724,0.053043257952609967,0.5281073005187551,0.9050891099024118,0.9050891099024118
