step,episode,entropy,latency,num_layers,temperature,reward,entropy_penalty,prefill_freq,decode_freq,batch_size,per_token_latency,decode_latency,max_temp
211,400,0.8103,4.7564,16,65.06395,-0.22668940230410334,0.6597404814452612,8,5,31,0.0013113868210642406,4.6513,95.0
212,400,0.9504,5.3469999999999995,16,63.5546,-0.39814360576399,0.7850487806053719,6,3,31,0.0014742211193824095,5.2265,95.0
213,400,0.9568,4.806900000000001,16,62.32,-0.35188260535421095,0.79085735974213,4,6,31,0.0013483590462833102,4.6832,95.0
214,400,0.9176,4.9325,16,61.6321,-0.32359861503028725,0.7553962273173189,5,4,31,0.0013835904628330996,4.8213,95.0
215,400,0.8778,4.814900000000001,16,60.614000000000004,-0.27121210163204945,0.7196756299347737,1,9,31,0.0013275158533223052,4.5707,95.0
216,400,0.9437,4.8557,16,59.988600000000005,-0.3288689162179431,0.7789758849881325,4,5,31,0.0013274193548387097,4.7021,95.0
217,400,0.966,4.8219,16,59.195449999999994,-0.4239235934395076,0.799220228764112,7,4,25,0.0015940165289256198,4.7111,95.0
218,400,0.8952,4.7091,16,58.78715,-0.2708295435536729,0.735257197329299,7,8,31,0.001287342810278841,4.5952,95.0
219,400,1.0052,4.7604,16,58.34245,-0.36981038533591254,0.8350262917211732,3,8,31,0.0013238042269187987,4.6141,95.0
220,400,0.8886,4.6739,16,58.34735,-0.25949909655746173,0.7293405636661368,8,8,31,0.0012777200656096228,4.567,95.0
221,400,0.8877,5.1454,16,57.774950000000004,-0.28216164044161646,0.7285343549256407,1,4,31,0.001371740869101573,4.8574,95.0
222,400,0.9354,4.6891,16,57.7466,-0.29560826152149605,0.7714640215906456,5,8,31,0.001281875341716785,4.5537,95.0
223,400,0.889,4.6828,16,57.1008,-0.2507423778079985,0.7296989252455022,4,9,31,0.001325070741369553,4.5528,95.0
224,400,0.8322,4.6613,16,56.7983,-0.1926928970636571,0.6790975056910248,8,6,31,0.0013075175315568023,4.5739,95.0
225,400,0.7688,4.6408000000000005,16,55.8694,-0.3107613188155366,0.6232911095919852,5,5,19,0.002142566943674977,4.5594,95.0
226,400,0.9164,4.8139,16,56.01565,-0.2736863087598502,0.7543150619677943,5,5,31,0.0012940591397849464,4.6685,95.0
227,400,0.8966,4.8304,16,56.25985,-0.27557475760717876,0.7365132451830442,9,9,31,0.0013549509116409536,4.7488,95.0
228,400,0.9747,4.7949,16,55.672799999999995,-0.32379246432224773,0.8071427625677152,7,5,31,0.001278299120234604,4.6642,95.0
229,400,0.7945,4.8017,16,55.3022,-0.15757879053730223,0.6458276953032899,3,5,31,0.001335289210233593,4.6554,95.0
230,400,0.8261,4.6998999999999995,16,57.59515,-0.19616153144674142,0.6736973015284267,4,7,31,0.0013183450210378681,4.5745,95.0
231,400,0.7411,4.764,16,59.25075,-0.22068153524073458,0.5991300647341644,9,4,25,0.0016287179487179488,4.6816,95.0
232,400,0.7764,4.7656,16,61.01755,-0.178636682924108,0.6299435666651212,6,5,31,0.0013027884089666486,4.6426,95.0
233,400,0.8817,4.974,16,63.10665,-0.3027687668698002,0.7231633369550341,7,4,31,0.0013597594313832697,4.8608,95.0
234,400,0.9333,4.7863,16,64.47030000000001,-0.3338131201561293,0.7695654054388792,2,6,31,0.0013543576683644595,4.6109,95.0
235,400,0.859,4.7868,16,66.4748,-0.28207732194276636,0.7029012052471356,4,7,31,0.0012867741935483872,4.6257,95.0
236,400,1.0034,4.673,16,67.74775,-0.45393758528754347,0.8333759793302076,3,6,25,0.0016396491228070176,4.5574,95.0
237,400,0.9597,5.0731,16,68.80275,-0.4353760054205168,0.7934918209306724,10,3,25,0.001649788617886179,4.9739,95.0
238,400,0.8127,4.8088999999999995,16,70.36505,-0.2290305036085003,0.6618576649597487,5,5,31,0.0013146254784034991,4.6731,95.0
239,400,0.986,5.0799,16,71.2153,-0.3938330409736319,0.8174535520145778,1,4,31,0.001388709677419355,4.8293,95.0
240,400,1.0004,5.0206,16,72.69829999999999,-0.4272480089800525,0.8306267785853092,5,3,25,0.0017616140350877193,4.9296,95.0
241,400,0.9449,5.2997000000000005,16,74.07055,-0.3528616796464427,0.7800629696454703,9,3,31,0.0014737764182424918,5.2167,95.0
242,400,1.0145,5.6521,16,74.5986,-0.4419621455882095,0.8435623767218723,5,2,25,0.0019659478260869567,5.5597,95.0
243,400,0.9051,4.6735,16,75.84665,-0.2608898493655268,0.7441468043867633,9,6,31,0.0012885304659498208,4.5741,95.0
244,400,0.9392,4.718800000000001,16,77.02629999999999,-0.2804968128657639,0.7599929131321387,5,7,31,0.0012899945325314383,4.5829,95.0
245,400,0.8316,4.7067,16,78.0078,-0.10285875776217668,0.5972886804339763,6,4,19,0.002064342105263158,4.6224,95.0
246,400,0.8337,4.8582,16,78.6343,-0.047030917368795166,0.5589738158223668,0,6,31,0.0013510011123470523,4.5865,95.0
247,400,0.8518,4.6956,16,80.30895000000001,0.04956506958944529,0.4757569666690611,4,7,31,0.0013171388499298737,4.5716,95.0
248,400,0.9406,4.723,16,81.54275,0.053849412537219477,0.46278499459006367,3,8,25,0.0015359349593495936,4.543,95.0
249,400,0.8404,4.779599999999999,16,82.9007,0.19068807261557547,0.3523654820218299,3,7,31,0.0013066156369600872,4.6038,95.0
250,400,0.9455,4.5878,16,83.65385,0.2268900719912429,0.36882998224385954,9,6,19,0.0020462979482604817,4.5221,95.0
251,400,0.473,4.3644,15,84.6439,0.8349446005133205,-0.14909511541563242,5,2,1,0.039318918918918914,4.3096,95.0
252,400,0.9581,4.6212,16,85.32525,0.29744514695409724,0.3112815153001974,3,8,13,0.003064456233421751,4.5405,95.0
253,400,0.7843,4.6895999999999995,16,86.53739999999999,0.4123816456362094,0.21900234440179156,4,5,25,0.0016600353982300883,4.5923,95.0
254,400,0.8948,4.7796,16,87.18105,0.37437137311104385,0.23540902492366797,5,5,31,0.0012848387096774194,4.6375,95.0
255,400,1.04,4.605,16,88.53365,0.4424712762526879,0.23928166948597782,7,7,7,0.005770676691729324,4.5484,95.0
256,400,0.885,4.6664,16,89.5663,0.45468658633955766,0.17883532813349706,4,6,25,0.0015818305084745765,4.5461,95.0
257,400,0.9393,5.6368,16,89.3566,0.4264968682699125,0.195334826569826,7,2,25,0.0019778245614035087,5.5606,95.0
258,400,1.1217,4.7474,16,90.59035,0.4569151658317162,0.20749278817514785,8,4,25,0.0016370344827586207,4.6621,95.0
259,400,0.7629,4.087999999999999,15,90.7586,1.1931293527779887,-0.4138704955953172,0,6,1,0.03617699115044247,4.0257,95.0
260,400,1.0159,4.755199999999999,16,91.8755,0.5516732138612093,0.16133051404536908,1,4,13,0.0031533156498673737,4.6442,95.0
261,400,0.7501,4.5582,16,92.7091,0.561021084316964,0.10573255122523029,8,7,19,0.0020861327231121284,4.4932,95.0
262,400,1.1064,4.6875,16,93.40459999999999,0.5914684841034434,0.14985463594977796,7,4,7,0.0058740601503759395,4.6305,95.0
263,400,0.8611,4.7207,16,93.99995000000001,0.6029374622749276,0.10649227348350179,3,5,13,0.0030260897435897436,4.6089,95.0
264,400,3.9034,4.1343,14,94.28569999999999,1.5051165171742307,-0.7228263707639064,2,6,7,0.005047985347985348,4.0736,95.0
265,400,0.7454,4.6270999999999995,16,95.3656,0.6002619809944953,0.08158984277390029,7,7,13,0.0030683687002652517,4.5679,95.0
266,400,8.3164,3.8407,13,95.8236,0.7141009764784378,0.027543403877051897,10,7,19,0.0017577574370709382,3.7814,95.0
267,400,0.8835,4.671,16,97.055,0.5102680712504792,0.09808748992405114,3,5,19,0.002083407671721677,4.5578,95.0
268,400,8.8358,3.7003999999999997,12,97.38175000000001,1.0625924110674192,-0.39359893839446247,10,6,31,0.0010115910333515581,3.6159,95.0
269,400,9.6202,2.6227,9,97.73939999999999,2.833413755332096,-2.031807512328144,4,10,1,0.024061467889908258,2.5851,95.0
270,400,4.0808,4.2605,14,98.56479999999999,1.2428339860522037,-0.7881998000117663,5,10,31,0.0011647074904319302,4.1363,95.0
271,400,0.9115,4.9892,16,99.0727,0.3601282239667321,0.10148833429229047,5,6,19,0.0022833867276887874,4.9059,95.0
272,400,9.1617,3.5498,10,98.79605000000001,2.2929563193250884,-1.6220667083936795,0,6,19,0.0016246224256292905,3.4147,95.0
273,400,4.3892,4.9208,14,98.88685000000001,1.244244496900544,-0.7151695249671148,2,5,19,0.0021056054771074026,4.7606,95.0
274,400,2.0776,4.8678,15,98.5823,1.0762197186485865,-0.4528390501119002,1,6,1,0.041605128205128204,4.798,95.0
275,400,4.4992,5.12,14,98.94284999999999,1.1723589374762056,-0.6880118835141865,10,5,31,0.0013996719518862767,4.9917,95.0
276,400,4.796,6.181,14,98.91905,1.0737048073071358,-0.6116836233766411,4,1,25,0.0021499130434782607,6.0714,95.0
277,400,0.9183,6.0495,16,98.84315000000001,0.3739281509021904,0.10231713182601222,6,6,19,0.0026532894736842104,5.9202,95.0
278,400,9.4218,4.2344,10,98.82705,2.1232257796342346,-1.452737152523163,6,4,13,0.0028572199730094467,4.1629,95.0
279,400,0.9931,5.7242,16,98.81135,0.4195908374607338,0.11150868691669305,5,5,7,0.0073012755102040815,5.6498,95.0
280,400,0.7577,6.2585,16,98.9727,0.39392018174731225,0.08304080572769451,8,2,13,0.003978703115066751,6.1411,95.0
281,400,0.9218,6.1841,16,98.95179999999999,0.3829768202893933,0.10274415837864306,5,4,13,0.004136521739130435,6.1003,95.0
282,400,4.3403,5.3086,14,98.84045,1.31157399191006,-0.7270518179742209,0,10,7,0.006652380952380953,5.2221,95.0
283,400,8.5433,5.4856,12,98.95855,1.0966546823516659,-0.5624192971961239,1,4,25,0.0018915862068965518,5.3176,95.0
284,400,4.9014,6.3232,14,98.78365,1.0769089787779582,-0.5834690373600968,8,3,19,0.002893913043478261,6.1807,95.0
285,400,4.122,5.8838,14,98.87815,1.266216942468572,-0.7787022011718226,2,4,25,0.0020115555555555555,5.7175,95.0
286,400,0.9116,6.2434,16,99.07505,0.3691797581070167,0.10150051432701891,4,5,13,0.0041761872909699,6.1367,95.0
287,400,4.9605,5.9729,14,98.79825,1.0574479233895584,-0.5673863291064483,4,4,25,0.00202471186440678,5.7931,95.0
288,400,0.8362,6.2423,16,98.91505000000001,0.365709390316285,0.09238557567367733,6,6,19,0.0028322595281306717,6.1052,95.0
289,400,4.1606,7.676,14,98.8143,1.1423665516306838,-0.7697326764686425,9,7,31,0.002063440860215054,7.4363,95.0
290,400,0.9757,6.3284,16,98.95304999999999,0.3439615582687432,0.10935825516145463,6,6,19,0.0029216989843028627,6.2013,95.0
291,400,0.7827,6.2476,16,99.00110000000001,0.38285140519617455,0.08600094048697278,6,4,13,0.004004871794871795,6.1031,95.0
292,400,4.747,7.7813,14,98.9205,0.9813620312975115,-0.6245993053166474,0,7,31,0.002109325020330713,7.4734,95.0
293,400,0.9549,8.5549,16,98.93945,0.17545438242633005,0.10679742462207173,6,8,31,0.0022806984804052254,8.2669,95.0
294,400,4.8159,6.3530999999999995,14,98.91005,1.0468026105068078,-0.6064020274055579,7,6,31,0.0017367687260798248,6.1392,95.0
295,400,0.9563,6.3864,16,98.92320000000001,0.3495879888006297,0.10696945403135776,3,4,19,0.002948476454293629,6.2553,95.0
296,400,0.9453,6.4091,16,98.82215,0.3560608279169336,0.10561909108966896,5,6,19,0.002883085919928025,6.2757,95.0
297,400,7.7451,6.4113,13,98.78790000000001,0.7607221612274572,-0.2616010220360967,7,3,19,0.0027658757549611735,6.2263,95.0
298,400,0.9161,6.371,16,98.9538,0.37478122708834455,0.1020488680930177,3,7,13,0.004153194263363755,6.269,95.0
299,400,4.3155,6.3755,14,98.81135,1.220050592587486,-0.7330337440705245,5,7,19,0.0027962719298245614,6.2214,95.0
300,400,9.0056,3.7174,12,94.99924999999999,1.0444780003687375,-0.29063909671919763,10,6,31,0.0009829190904283448,3.6202,95.0
301,400,9.3569,3.3382,10,89.59295,-1.2116659201791053,2.0533502655144593,4,4,25,0.0011611130434782608,3.2641,95.0
302,400,0.9353,4.679600000000001,16,85.54230000000001,0.28947223069769906,0.2959953106500705,4,7,25,0.0015218211382113823,4.5258,95.0
303,400,0.8404,4.8374999999999995,16,81.34025,0.12828807240402074,0.4184759208004617,6,5,31,0.0013224439584472389,4.7136,95.0
304,400,0.9311,4.6578,16,76.9207,-0.280318832695143,0.7616205543754343,4,6,25,0.0016061379310344827,4.5338,95.0
305,400,0.9043,4.7254,16,74.56025,-0.27151866113577844,0.7434277984200723,7,5,31,0.0013371250707413693,4.6301,95.0
306,400,0.8967,4.6768,16,72.28540000000001,-0.35784928780781977,0.7366029763452564,4,5,19,0.002051228070175439,4.5733,95.0
307,400,0.941,4.781,16,69.738,-0.38809226899622296,0.7765308982160801,10,4,25,0.0016629565217391304,4.7116,95.0
308,400,0.8332,4.7497,16,68.34875,-0.26643471467000535,0.6799834137800193,9,8,31,0.0012662490002665954,4.6376,95.0
309,400,0.9048,4.7409,16,66.5689,-0.3196895401165041,0.7438771636678021,4,8,31,0.001263902959210877,4.5641,95.0
310,400,0.9185,4.674300000000001,16,65.80765,-0.3278146998799909,0.7562072716300344,6,8,31,0.0012998609566184651,4.5711,95.0
311,400,1.009,4.7279,16,64.2332,-0.4007489776007962,0.8385122361939906,9,5,31,0.0013378324844368988,4.6444,95.0
312,400,1.0338,4.6395,16,63.08195,-0.49399962547060994,0.8613277926907117,6,9,25,0.0015998275862068965,4.5393,95.0
313,400,0.8005,5.0169,16,62.11475,-0.30071082138143446,0.6511058547999728,5,3,25,0.0017758938053097344,4.9293,95.0
314,400,0.8512,4.7603,16,61.12265,-0.24838391366493945,0.6959600948407246,5,7,31,0.001248439548911618,4.6008,95.0
315,400,0.976,4.8107999999999995,16,60.179,-0.43510841658739347,0.8083277737307581,5,4,25,0.0016170756302521007,4.7002,95.0
316,400,0.841,4.6951,16,60.128600000000006,-0.2308441598910297,0.6868995811134373,10,7,31,0.0012835155822854018,4.5959,95.0
317,400,0.9485,4.6904,16,59.23235,-0.32738724349487786,0.7833257894577933,10,9,31,0.0012931899641577063,4.5932,95.0
318,400,1.0368,4.7054,16,59.45675,-0.40009623956359086,0.8640954195713615,6,6,31,0.0013085094549499445,4.602,95.0
319,400,0.9273,4.7647,16,58.22315,-0.2963266106191272,0.7641451797382004,7,5,31,0.0013136752136752138,4.6535,95.0
320,400,0.873,4.7814000000000005,16,57.99305,-0.24774683635643968,0.7153868002976443,8,5,31,0.0012642517186673718,4.6596,95.0
321,400,0.9617,4.702800000000001,16,57.356899999999996,-0.3189292613274951,0.7953095811868591,6,8,31,0.0012856205576817934,4.5791,95.0
322,400,0.8981,4.8645,16,57.64935,-0.2803027362951583,0.737859401069886,3,8,31,0.0013527530589543936,4.7188,95.0
323,400,0.8951,4.7251,16,57.0333,-0.25658450016002987,0.7351674930823976,8,6,31,0.001249365415124273,4.6025,95.0
324,400,0.9108,4.8457,16,56.703649999999996,-0.27563853649163467,0.7492730531503868,1,7,31,0.001359242636746143,4.6443,95.0
325,400,0.8374,4.993099999999999,16,56.36685,-0.22830498127065696,0.6837061631834462,10,4,31,0.0013094938368738525,4.8786,95.0
326,400,0.8123,4.7938,16,55.9288,-0.1819997209655414,0.66150473046412,8,5,31,0.001310497539639147,4.6857,95.0
327,400,0.8912,4.8353,16,55.9848,-0.25439103185812956,0.7316704264710733,5,5,31,0.0013218425369054129,4.699,95.0
328,400,0.925,4.8022,16,55.74745,-0.2826010357421281,0.7620691504788574,5,7,31,0.0013240143369175627,4.6674,95.0
329,400,0.8568,4.8383,16,55.428250000000006,-0.21672401898390325,0.7009423596944517,1,8,31,0.0013454671857619578,4.6288,95.0
330,400,0.9176,4.7195,16,57.3682,-0.2882220458489834,0.7553962273173189,9,9,31,0.0013238429172510518,4.6392,95.0
331,400,0.8736,4.7898,16,59.44114999999999,-0.3394106884988876,0.7159226788657508,7,4,25,0.0016375384615384613,4.6955,95.0
332,400,0.8694,4.7192,16,61.254599999999996,-0.264721715997238,0.7121728789519555,7,7,31,0.0012792626728110599,4.6019,95.0
333,400,0.8119,4.714300000000001,16,62.935900000000004,-0.2232072530716629,0.6611518242021217,8,7,31,0.0012997794320374967,4.6093,95.0
334,400,0.8982,5.0167,16,64.77625,-0.3140685447519319,0.7379491591554852,0,5,31,0.0013714324767632585,4.6882,95.0
335,400,0.9196,4.6815,16,66.37335,-0.33896711655897144,0.757198746288007,9,9,31,0.0013247028862478777,4.5981,95.0
336,400,0.9855,5.2235,16,67.4366,-0.5272698663971278,0.8169968294958831,9,2,19,0.0023497525865946917,5.1601,95.0
337,400,0.8826,5.4448,16,68.483,-0.34562888577805667,0.7239685788252798,7,3,31,0.0014396615547329454,5.3151,95.0
338,400,0.9378,4.9663,16,69.90584999999999,-0.35540948283157103,0.7736348452770142,6,4,31,0.0013576544559868783,4.8433,95.0
339,400,0.9008,4.810099999999999,16,71.29455,-0.30311990581140186,0.7402834995941596,1,6,31,0.0013376251390433815,4.603,95.0
340,400,0.9067,4.6986,16,72.22465,-0.36984780947773743,0.7455851614890294,4,5,19,0.0020270060396893872,4.5718,95.0
341,400,0.9048,4.8242,16,73.42445000000001,-0.31835784967628705,0.7438771636678021,8,4,25,0.0016779826086956522,4.7514,95.0
342,400,0.8609,4.887700000000001,16,74.57355,-0.2585513833277503,0.7045936292453242,1,7,31,0.0012818515604510886,4.591,95.0
343,400,0.9006,4.6328,16,76.26055,-0.287641462349779,0.7401038918463552,10,7,25,0.0015572436974789915,4.553,95.0
344,400,0.8737,4.6341,16,77.34725,-0.2126790499054066,0.6778347561011476,8,8,25,0.0015708813559322035,4.5493,95.0
345,400,0.9467,4.787,16,78.46175,-0.14429265927438395,0.6544925245856441,5,5,31,0.0013198235456299973,4.655,95.0
346,400,0.7547,4.7298,16,79.2941,0.049406463515244636,0.4667225825195466,1,6,25,0.0016451478260869565,4.5622,95.0
347,400,0.8838,4.668,16,80.42835,0.04688154040810438,0.4887844911374562,4,6,25,0.001595897435897436,4.5415,95.0
348,400,0.7916,4.7484,16,81.31535,0.15726881851311114,0.3932827114105917,7,5,31,0.0012980863860032805,4.6327,95.0
349,400,0.9021,4.7231,16,82.42365000000001,0.1729048220527274,0.40118912008863306,1,6,13,0.0030789439374185133,4.6072,95.0
350,400,0.9846,4.6951,16,83.21175,0.15411666482001135,0.40488752720429083,9,6,31,0.0012516928818981604,4.5822,95.0
351,400,0.8754,4.808400000000001,16,84.6242,0.26874639224730296,0.30464725849501456,2,6,31,0.0013144887916894479,4.5989,95.0
352,400,0.7605,4.7863,16,85.62475,0.38733204157360734,0.2342509992101763,5,5,19,0.0021905263157894735,4.7036,95.0
353,400,0.8654,4.6923,16,86.59405,0.4029987436079696,0.2421538144736778,10,4,19,0.0020929081177520075,4.6271,95.0
354,400,0.8327,4.6908,16,87.42535000000001,0.4563712822837619,0.21189458679835005,4,5,13,0.0030578878748370275,4.6178,95.0
355,400,0.8822,4.7885,16,88.11099999999999,0.43052754251123426,0.2092169944357615,9,4,25,0.001623220338983051,4.7087,95.0
356,400,0.8894,4.7347,16,89.185,0.4562249909808209,0.1875216668559214,7,5,25,0.0016468521739130436,4.6559,95.0
357,400,1.0178,4.6177,16,90.2281,0.4790999081549759,0.19384362456571563,7,7,13,0.0031158569500674763,4.5536,95.0
358,400,0.9334,4.748600000000001,16,90.9503,0.5017374645382238,0.16274610245500432,8,4,25,0.0016661754385964914,4.6779,95.0
359,400,4.7399,4.292599999999999,14,91.5847,0.6718514185332047,0.008875608971510518,7,6,31,0.0011257802255441908,4.1678,95.0
360,400,9.1282,3.6907,9,92.31065000000001,1.544763774695606,-0.705174287646845,9,2,25,0.0012405714285714286,3.6334,95.0
361,400,3.4231,4.1819999999999995,14,93.1431,1.3946104764510232,-0.6702522009362168,5,7,19,0.0018974591651542648,4.1057,95.0
362,400,4.4091,4.5609,14,93.4267,1.1459230813601353,-0.4504975487641475,0,4,31,0.0012905772495755518,4.3129,95.0
363,400,9.1443,3.2167,10,94.3394,2.134075139360826,-1.276801643603402,6,5,25,0.0011188521739130435,3.1548,95.0
364,400,1.0468,4.8641,16,95.01735,0.5751921083810088,0.11819274790496409,6,3,19,0.002226132723112128,4.7889,95.0
365,400,0.8238,4.7780000000000005,16,95.406,0.5675648024771808,0.09089968457843285,7,4,25,0.0016335042735042737,4.6836,95.0
366,400,8.7529,3.7233,12,96.44014999999999,1.1499236351352398,-0.44245284973562704,10,6,31,0.0010178512848551121,3.6385,95.0
367,400,0.7558,4.7897,16,97.0279,0.5439711155036167,0.08281644007507968,4,5,13,0.0031761936339522547,4.72,95.0
368,400,5.1172,4.1929,14,97.40880000000001,1.101481413197367,-0.5238122698811605,9,7,31,0.001108646218931782,4.0863,95.0
369,400,9.2961,3.6781,10,97.9743,2.2303239755249367,-1.535670096481994,10,3,31,0.0010317251051893408,3.6154,95.0
370,400,0.8736,4.7539,16,98.6443,0.4184015860754829,0.0968895985198109,5,4,19,0.002034189131364998,4.6411,95.0
371,400,3.8593,4.493399999999999,14,98.90185,1.3245179162045162,-0.8379409364712163,7,6,31,0.001197920554518795,4.3744,95.0
372,400,8.6133,4.351,12,98.68535,1.1076163203899279,-0.5229121603098714,8,9,31,0.0011894477856752323,4.2261,95.0
373,400,8.3013,4.3595999999999995,13,98.8319,0.5990932501488768,0.019468321654746656,1,8,7,0.005560714285714285,4.2978,95.0
374,400,1.0544,5.7622,16,98.86425,0.3635456855256561,0.11914453517129997,7,3,19,0.0026144283121597098,5.6686,95.0
375,400,0.8227,5.8412999999999995,16,98.85165,0.4049699964466396,0.09076804951954279,7,7,13,0.003976378488767869,5.7684,95.0
376,400,8.6939,5.0686,12,99.13915,1.0127782751559196,-0.47673213258442315,6,6,25,0.0016483252032520326,4.9294,95.0
377,400,0.8114,6.3313999999999995,16,98.72045,0.4013473146011623,0.08941747392746732,3,1,13,0.004198541114058355,6.2497,95.0
378,400,4.6635,5.4256,14,99.07839999999999,1.1125183310797864,-0.6463191464295414,7,6,31,0.0014832148715144889,5.2855,95.0
379,400,8.6633,4.7377,12,98.95215,1.0998387567814465,-0.49435221851028954,0,8,13,0.0032539148351648354,4.6039,95.0
380,400,4.2982,5.3936,14,98.7235,1.3060013477046177,-0.7371890868703411,2,5,13,0.003576657824933687,5.3045,95.0
381,400,8.5005,5.4044,12,98.861,1.1399373884142947,-0.5863040210001516,1,4,25,0.001896280701754386,5.2725,95.0
382,400,8.8884,5.5262,12,98.86064999999999,0.8988151392135704,-0.3621784977030349,0,6,25,0.0017971382113821138,5.2588,95.0
383,400,8.7949,4.2631000000000006,11,98.91165000000001,1.7967706288252188,-1.1320887221421754,7,8,7,0.005342230576441103,4.2079,95.0
384,400,7.2933,6.3979,13,98.92455000000001,0.9378228441863967,-0.46798485746853213,4,7,25,0.002168779661016949,6.2442,95.0
385,400,9.2237,4.1113,10,98.87809999999999,2.2696128774603834,-1.582499578544864,5,8,7,0.005152005012531328,4.0576,95.0
386,400,1.1775,6.2481,16,98.99244999999999,0.33857165497497066,0.13476419266307194,3,1,13,0.004143302387267904,6.1482,95.0
387,400,3.6455,5.3902,14,98.82345000000001,1.444370878901273,-0.8839075393782034,5,5,13,0.003637112010796221,5.2708,95.0
388,400,5.2796,5.925,14,98.9962,0.9695021514625692,-0.477188788283856,10,2,19,0.0025353016688061617,5.7527,95.0
389,400,4.282,6.5973,14,99.0034,1.1643888969147018,-0.7410672034074116,9,7,31,0.0018505750350631136,6.4333,95.0
390,400,9.197,3.7279,9,98.96395000000001,3.0032798134548915,-2.313884851957144,8,5,19,0.0016914246823956443,3.6535,95.0
391,400,9.2562,3.6220000000000003,9,98.9288,3.004773970016954,-2.275847626005886,4,1,1,0.032339285714285716,3.5794,95.0
392,400,4.9735,6.3299,14,99.0,1.012141854397206,-0.5638230986439673,9,9,25,0.002075377049180328,6.1245,95.0
393,400,0.6411,6.5468,16,98.79775000000001,0.4063809943659237,0.06942855929395284,6,8,13,0.0043791304347826085,6.4353,95.0
394,400,4.8335,8.7907,14,98.8418,0.9018643751272635,-0.601713318087579,7,0,31,0.0024031437944231817,8.5993,95.0
395,400,3.6466,8.0253,14,98.9271,1.230307845908863,-0.8836760362495003,0,4,31,0.002193903772553308,7.7269,95.0
396,400,9.159,4.5443,9,98.9348,2.9587031134762416,-2.3380643840485296,4,4,31,0.0012422908693275013,4.3969,95.0
397,400,4.6035,6.4822999999999995,14,99.02175,1.091932187241226,-0.6617037692091835,9,7,31,0.0018342671194114316,6.3054,95.0
398,400,5.0447,7.5600000000000005,14,98.8749,0.9207065227504212,-0.5441423841801962,7,6,31,0.002120617110799439,7.3764,95.0
399,400,0.8846,6.889,16,98.84774999999999,0.3358237244395355,0.09822073543697367,4,5,19,0.003208663251047974,6.7561,95.0
